Date,VTI,AGG,DBC,^VIX
2018-05-15,139.789993,105.290001,18.02,14.63
2018-05-16,140.470001,105.169998,18.120001,13.42
2018-05-17,140.509995,105.029999,18.139999,13.43
2018-05-18,140.199997,105.300003,18.15,13.42
2018-05-21,141.25,105.309998,18.290001,13.08
2018-05-22,140.729996,105.309998,18.309999,13.22
2018-05-23,141.100006,105.599998,18.41,12.58
2018-05-24,140.869995,105.889999,18.290001,12.53
2018-05-25,140.600006,106.120003,18.02,13.22
2018-05-29,139.210007,106.82,17.85,17.02
2018-05-30,141.009995,106.550003,18.08,14.94
2018-05-31,140.039993,106.459999,18.030001,15.43
2018-06-01,141.5,106.080002,17.91,13.46
2018-06-04,142.160004,105.830002,17.700001,12.74
2018-06-05,142.369995,105.910004,17.73,12.4
2018-06-06,143.630005,105.669998,17.790001,11.64
2018-06-07,143.419998,105.900002,17.860001,12.13
2018-06-08,143.910004,105.75,17.85,12.18
2018-06-11,144.119995,105.639999,17.84,12.35
2018-06-12,144.419998,105.669998,17.83,12.34
2018-06-13,143.880005,105.57,17.9,12.94
2018-06-14,144.289993,105.839996,17.700001,12.12
2018-06-15,144.149994,105.879997,17.27,11.98
2018-06-18,143.990005,105.900002,17.42,12.31
2018-06-19,143.509995,106.010002,17.24,13.35
2018-06-20,143.839996,105.809998,17.219999,12.79
2018-06-21,142.850006,105.839996,17.09,14.64
2018-06-22,142.449997,105.940002,17.43,13.77
2018-06-25,140.449997,105.879997,17.23,17.33
2018-06-26,140.770004,106.050003,17.4,15.92
2018-06-27,139.460007,106.239998,17.49,17.91
2018-06-28,140.330002,106.230003,17.48,16.85
2018-06-29,140.429993,106.32,17.68,16.09
2018-07-02,140.770004,105.989998,17.309999,15.6
2018-07-03,140.410004,106.209999,17.290001,16.139999
2018-07-05,141.600006,106.309998,17.389999,14.97
2018-07-06,142.789993,106.419998,17.469999,13.37
2018-07-09,144.089996,106.32,17.559999,12.69
2018-07-10,144.460007,106.239998,17.52,12.64
2018-07-11,143.429993,106.279999,16.91,13.63
2018-07-12,144.610001,106.410004,17.0,12.58
2018-07-13,144.699997,106.510002,17.030001,12.18
2018-07-16,144.470001,106.389999,16.67,12.83
2018-07-17,145.130005,106.349998,16.690001,12.06
2018-07-18,145.449997,106.32,16.84,12.1
2018-07-19,145.100006,106.480003,16.82,12.87
2018-07-20,144.839996,106.269997,16.940001,12.86
2018-07-23,145.070007,105.900002,17.0,12.62
2018-07-24,145.389999,106.050003,17.09,12.41
2018-07-25,146.630005,106.059998,17.32,12.29
2018-07-26,146.389999,106.0,17.32,12.14
2018-07-27,145.220001,106.080002,17.25,13.03
2018-07-30,144.270004,105.970001,17.35,14.26
2018-07-31,145.089996,106.059998,17.25,12.83
2018-08-01,144.919998,105.699997,17.0,13.15
2018-08-02,145.779999,105.739998,17.1,12.19
2018-08-03,146.270004,105.970001,17.16,11.64
2018-08-06,146.929993,106.040001,17.190001,11.27
2018-08-07,147.410004,105.849998,17.32,10.93
2018-08-08,147.270004,105.849998,17.110001,10.85
2018-08-09,147.169998,106.0,17.040001,11.27
2018-08-10,146.25,106.230003,17.040001,13.16
2018-08-13,145.690002,106.290001,16.950001,14.78
2018-08-14,146.649994,106.190002,16.98,13.31
2018-08-15,145.490005,106.339996,16.610001,14.64
2018-08-16,146.630005,106.400002,16.74,13.45
2018-08-17,147.169998,106.459999,16.809999,12.64
2018-08-20,147.449997,106.669998,16.84,12.49
2018-08-21,148.0,106.580002,16.870001,12.86
2018-08-22,148.050003,106.669998,17.110001,12.25
2018-08-23,147.759995,106.610001,17.08,12.41
2018-08-24,148.679993,106.730003,17.209999,11.99
2018-08-27,149.75,106.589996,17.27,12.16
2018-08-28,149.839996,106.389999,17.200001,12.5
2018-08-29,150.630005,106.370003,17.389999,12.25
2018-08-30,150.009995,106.419998,17.360001,13.53
2018-08-31,150.070007,106.410004,17.379999,12.86
2018-09-04,149.860001,106.059998,17.280001,13.16
2018-09-05,149.369995,106.010002,17.209999,13.91
2018-09-06,148.919998,106.190002,17.110001,14.65
2018-09-07,148.580002,105.809998,17.15,14.88
2018-09-10,148.899994,105.910004,17.209999,14.16
2018-09-11,149.399994,105.730003,17.379999,13.22
2018-09-12,149.410004,105.800003,17.5,13.14
2018-09-13,150.160004,105.870003,17.309999,12.37
2018-09-14,150.279999,105.669998,17.200001,12.07
2018-09-17,149.330002,105.669998,17.18,13.68
2018-09-18,150.130005,105.440002,17.34,12.79
2018-09-19,150.149994,105.239998,17.450001,11.75
2018-09-20,151.309998,105.379997,17.450001,11.8
2018-09-21,151.160004,105.459999,17.49,11.68
2018-09-24,150.610001,105.360001,17.75,12.2
2018-09-25,150.529999,105.309998,17.790001,12.42
2018-09-26,149.949997,105.559998,17.709999,12.89
2018-09-27,150.300003,105.629997,17.790001,12.41
2018-09-28,149.649994,105.519997,17.969999,12.12
2018-10-01,149.880005,105.239998,18.309999,12.0
2018-10-02,149.660004,105.360001,18.370001,12.05
2018-10-03,149.860001,104.860001,18.540001,11.61
2018-10-04,148.589996,104.559998,18.34,14.22
2018-10-05,147.630005,104.330002,18.299999,14.82
2018-10-08,147.520004,104.290001,18.25,15.69
2018-10-09,147.259995,104.440002,18.379999,15.95
2018-10-10,142.570007,104.410004,18.02,22.959999
2018-10-11,139.529999,104.720001,17.75,24.98
2018-10-12,141.369995,104.75,17.889999,21.309999
2018-10-15,140.740005,104.68,17.93,21.299999
2018-10-16,143.839996,104.739998,18.01,17.620001
2018-10-17,143.800003,104.529999,17.85,17.4
2018-10-18,141.720001,104.459999,17.65,20.059999
2018-10-19,141.350006,104.370003,17.75,19.889999
2018-10-22,140.789993,104.349998,17.77,19.639999
2018-10-23,139.960007,104.480003,17.379999,20.709999
2018-10-24,135.610001,104.75,17.26,25.23
2018-10-25,138.160004,104.660004,17.33,24.219999
2018-10-26,135.770004,104.900002,17.459999,24.16
2018-10-29,135.020004,104.790001,17.280001,24.700001
2018-10-30,137.130005,104.639999,17.190001,23.35
2018-10-31,138.559998,104.589996,16.959999,21.23
2018-11-01,140.130005,104.339996,16.84,19.34
2018-11-02,139.559998,104.029999,16.799999,19.51
2018-11-05,140.240005,104.099998,16.790001,19.959999
2018-11-06,141.039993,104.110001,16.719999,19.91
2018-11-07,143.919998,104.199997,16.68,16.360001
2018-11-08,143.639999,104.010002,16.58,16.719999
2018-11-09,142.169998,104.139999,16.4,17.360001
2018-11-12,139.440002,104.309998,16.360001,20.450001
2018-11-13,139.240005,104.349998,15.91,20.02
2018-11-14,138.220001,104.360001,16.049999,21.25
2018-11-15,139.779999,104.489998,16.02,19.98
2018-11-16,140.080002,104.660004,16.120001,18.139999
2018-11-19,137.649994,104.650002,16.120001,20.1
2018-11-20,135.199997,104.610001,15.63,22.48
2018-11-21,135.860001,104.68,15.76,20.799999
2018-11-23,135.130005,104.650002,15.3,21.52
2018-11-26,137.229996,104.629997,15.37,18.9
2018-11-27,137.399994,104.660004,15.31,19.02
2018-11-28,140.600006,104.860001,15.26,18.49
2018-11-29,140.339996,104.910004,15.36,18.790001
2018-11-30,141.350006,104.879997,15.29,18.07
2018-12-03,143.0,104.800003,15.64,16.440001
2018-12-04,138.330002,105.080002,15.65,20.74
2018-12-06,138.160004,105.339996,15.52,21.190001
2018-12-07,134.899994,105.480003,15.7,23.23
2018-12-10,135.050003,105.550003,15.45,22.639999
2018-12-11,135.020004,105.580002,15.54,21.76
2018-12-12,135.789993,105.5,15.49,21.459999
2018-12-13,135.460007,105.529999,15.69,20.65
2018-12-14,133.119995,105.559998,15.45,21.629999
2018-12-17,130.279999,105.739998,15.27,24.52
2018-12-18,130.240005,105.839996,14.95,25.58
2018-12-19,128.240005,105.940002,15.01,25.58
2018-12-20,126.169998,105.839996,14.87,28.379999
2018-12-21,123.489998,105.790001,14.74,30.110001
2018-12-24,119.699997,105.860001,14.39,36.07
2018-12-26,125.459999,105.660004,14.71,30.41
2018-12-27,126.589996,105.830002,14.57,29.959999
2018-12-28,126.43,106.220001,14.45,28.34
2018-12-31,127.629997,106.489998,14.49,25.42
2019-01-02,127.730003,106.57,14.53,23.219999
2019-01-03,124.769997,107.010002,14.65,25.450001
2019-01-04,128.899994,106.690002,14.85,21.379999
2019-01-07,130.199997,106.510002,14.96,21.4
2019-01-08,131.539993,106.43,15.11,20.469999
2019-01-09,132.160004,106.519997,15.41,19.98
2019-01-10,132.809998,106.400002,15.37,19.5
2019-01-11,132.839996,106.550003,15.32,18.190001
2019-01-14,132.0,106.400002,15.19,19.07
2019-01-15,133.440002,106.419998,15.31,18.6
2019-01-16,133.820007,106.510002,15.39,19.040001
2019-01-17,134.899994,106.43,15.4,18.059999
2019-01-18,136.649994,106.349998,15.56,17.799999
2019-01-22,134.779999,106.440002,15.45,20.799999
2019-01-23,134.919998,106.550003,15.43,19.52
2019-01-24,135.199997,106.730003,15.47,18.889999
2019-01-25,136.470001,106.68,15.55,17.42
2019-01-28,135.470001,106.620003,15.34,18.870001
2019-01-29,135.279999,106.900002,15.49,19.129999
2019-01-30,137.320007,107.139999,15.6,17.66
2019-01-31,138.529999,107.459999,15.52,16.57
2019-02-01,138.729996,106.970001,15.66,16.139999
2019-02-04,139.720001,106.879997,15.67,15.73
2019-02-05,140.300003,107.110001,15.6,15.57
2019-02-06,140.160004,107.050003,15.62,15.38
2019-02-07,138.830002,107.099998,15.47,16.370001
2019-02-08,138.970001,107.339996,15.49,15.72
2019-02-11,139.259995,107.230003,15.4,15.97
2019-02-12,141.0,107.25,15.49,15.43
2019-02-13,141.440002,107.059998,15.58,15.65
2019-02-14,141.190002,107.220001,15.62,16.219999
2019-02-15,142.740005,107.300003,15.91,14.91
2019-02-19,143.020004,107.360001,15.95,14.88
2019-02-20,143.320007,107.370003,16.0,14.02
2019-02-21,142.830002,107.129997,16.049999,14.46
2019-02-22,143.770004,107.400002,16.09,13.51
2019-02-25,143.979996,107.370003,15.85,14.85
2019-02-26,143.710007,107.489998,15.92,15.17
2019-02-27,143.759995,107.260002,16.0,14.7
2019-02-28,143.460007,107.07,15.96,14.78
2019-03-01,144.419998,106.629997,15.78,13.57
2019-03-04,143.75,106.760002,15.83,14.63
2019-03-05,143.479996,106.830002,15.91,14.74
2019-03-06,142.389999,106.989998,15.82,15.74
2019-03-07,141.279999,107.290001,15.78,16.59
2019-03-08,140.990005,107.43,15.77,16.049999
2019-03-11,143.059998,107.440002,15.79,14.33
2019-03-12,143.539993,107.639999,15.89,13.77
2019-03-13,144.460007,107.589996,15.99,13.41
2019-03-14,144.339996,107.43,15.92,13.5
2019-03-15,145.009995,107.699997,15.92,12.88
2019-03-18,145.550003,107.68,16.0,13.1
2019-03-19,145.520004,107.620003,16.040001,13.56
2019-03-20,144.919998,108.059998,16.16,13.91
2019-03-21,146.619995,108.080002,16.08,13.63
2019-03-22,143.559998,108.620003,15.94,16.48
2019-03-25,142.690002,108.82,16.0,16.33
2019-03-26,143.789993,108.839996,16.030001,14.68
2019-03-27,143.130005,109.07,15.94,15.15
2019-03-28,143.759995,109.080002,15.89,14.43
2019-03-29,144.710007,109.07,15.9,13.71
2019-04-01,146.389999,108.309998,16.049999,13.4
2019-04-02,146.380005,108.43,16.09,13.36
2019-04-03,146.729996,108.230003,16.110001,13.74
2019-04-04,147.039993,108.309998,16.120001,13.58
2019-04-05,147.779999,108.389999,16.17,12.82
2019-04-08,147.910004,108.339996,16.23,13.18
2019-04-09,147.020004,108.400002,16.200001,14.28
2019-04-10,147.699997,108.610001,16.34,13.3
2019-04-11,147.690002,108.480003,16.26,13.02
2019-04-12,148.679993,108.269997,16.309999,12.01
2019-04-15,148.559998,108.25,16.280001,12.32
2019-04-16,148.600006,108.059998,16.219999,12.18
2019-04-17,148.050003,108.050003,16.16,12.6
2019-04-18,148.270004,108.190002,16.209999,12.09
2019-04-22,148.309998,108.059998,16.290001,12.42
2019-04-23,149.800003,108.25,16.309999,12.28
2019-04-24,149.600006,108.5,16.25,13.14
2019-04-25,149.350006,108.489998,16.219999,13.25
2019-04-26,150.160004,108.709999,16.030001,12.73
2019-04-29,150.380005,108.519997,16.040001,13.11
2019-04-30,150.389999,108.589996,16.09,13.12
2019-05-01,149.270004,108.400002,16.040001,14.8
2019-05-02,149.020004,108.160004,15.86,14.42
2019-05-03,150.630005,108.339996,15.87,12.87
2019-05-06,150.149994,108.480003,15.92,15.44
2019-05-07,147.559998,108.610001,15.72,19.32
2019-05-08,147.320007,108.589996,15.74,19.4
2019-05-09,146.850006,108.650002,15.66,19.1
2019-05-10,147.529999,108.669998,15.69,16.040001
2019-05-13,143.800003,108.849998,15.61,20.549999
2019-05-14,145.100006,108.940002,15.82,18.059999
2019-05-15,145.960007,109.129997,15.96,16.440001
2019-05-16,147.279999,109.0,16.049999,15.29
2019-05-17,146.240005,109.029999,15.9,15.96
2019-05-20,145.199997,108.879997,15.97,16.309999
2019-05-21,146.619995,108.870003,15.98,14.95
2019-05-22,146.089996,109.050003,15.75,14.75
2019-05-23,144.229996,109.370003,15.42,16.92
2019-05-24,144.580002,109.410004,15.63,15.85
2019-05-28,143.309998,109.57,15.76,17.5
2019-05-29,142.330002,109.599998,15.7,17.9
2019-05-30,142.610001,109.889999,15.54,17.299999
2019-05-31,140.690002,110.400002,15.13,18.709999
2019-06-03,140.410004,110.400002,15.08,18.860001
2019-06-04,143.559998,110.300003,15.17,16.969999
2019-06-05,144.660004,110.239998,14.86,16.09
2019-06-06,145.470001,110.220001,15.12,15.93
2019-06-07,146.789993,110.529999,15.17,16.299999
2019-06-10,147.610001,110.239998,15.13,15.94
2019-06-11,147.470001,110.220001,15.23,15.99
2019-06-12,147.270004,110.360001,15.02,15.91
2019-06-13,147.949997,110.599998,15.21,15.82
2019-06-14,147.630005,110.57,15.27,15.28
2019-06-17,147.190002,110.540001,15.2,15.35
2019-06-18,148.800003,110.839996,15.38,15.15
2019-06-19,149.309998,111.220001,15.35,14.33
2019-06-20,150.679993,111.410004,15.66,14.75
2019-06-21,150.699997,111.120003,15.7,15.4
2019-06-24,149.860001,111.32,15.77,15.26
2019-06-25,148.440002,111.339996,15.82,16.280001
2019-06-26,148.160004,111.089996,15.9,16.209999
2019-06-27,149.050003,111.400002,15.9,15.82
2019-06-28,150.089996,111.349998,15.73,15.08
2019-07-01,151.149994,111.18,15.72,14.06
2019-07-02,151.5,111.379997,15.46,12.93
2019-07-03,152.639999,111.559998,15.61,12.57
2019-07-05,152.550003,111.089996,15.64,13.28
2019-07-08,151.729996,111.029999,15.62,13.96
2019-07-09,152.0,111.0,15.67,14.09
2019-07-10,152.619995,111.080002,16.01,13.03
2019-07-11,152.830002,110.669998,16.02,12.93
2019-07-12,153.610001,110.790001,16.059999,12.39
2019-07-15,153.509995,110.949997,15.89,12.68
2019-07-16,153.119995,110.830002,15.72,12.86
2019-07-17,152.110001,111.120003,15.58,13.97
2019-07-18,152.669998,111.300003,15.47,13.53
2019-07-19,151.800003,111.169998,15.56,14.45
2019-07-22,152.160004,111.309998,15.51,13.53
2019-07-23,153.179993,111.199997,15.61,12.61
2019-07-24,154.119995,111.360001,15.54,12.07
2019-07-25,153.300003,111.190002,15.48,12.74
2019-07-26,154.410004,111.209999,15.5,12.16
2019-07-29,154.039993,111.260002,15.56,12.83
2019-07-30,153.889999,111.25,15.65,13.94
2019-07-31,152.210007,111.300003,15.55,16.120001
2019-08-01,150.800003,111.910004,15.12,17.870001
2019-08-02,149.580002,111.949997,15.14,17.610001
2019-08-05,145.139999,112.440002,15.01,24.59
2019-08-06,147.029999,112.739998,14.93,20.17
2019-08-07,147.190002,112.68,14.74,19.49
2019-08-08,149.990005,112.790001,14.82,16.91
2019-08-09,148.919998,112.639999,14.95,17.969999
2019-08-12,147.080002,113.050003,14.84,21.09
2019-08-13,149.179993,112.889999,15.19,17.52
2019-08-14,144.869995,113.239998,14.96,22.1
2019-08-15,145.139999,113.760002,14.84,21.18
2019-08-16,147.339996,113.669998,14.83,18.469999
2019-08-19,149.089996,113.370003,14.9,16.879999
2019-08-20,147.949997,113.68,14.94,17.5
2019-08-21,149.199997,113.620003,14.99,15.8
2019-08-22,149.070007,113.32,14.92,16.68
2019-08-23,145.309998,113.779999,14.81,19.870001
2019-08-26,146.779999,113.730003,14.8,19.32
2019-08-27,146.100006,114.089996,14.9,20.309999
2019-08-28,147.139999,114.099998,15.03,19.35
2019-08-29,149.089996,114.029999,15.07,17.879999
2019-08-30,149.039993,114.129997,14.83,18.98
2019-09-03,148.070007,113.839996,14.75,19.66
2019-09-04,149.649994,114.040001,15.1,17.33
2019-09-05,151.649994,113.550003,15.08,16.27
2019-09-06,151.679993,113.669998,15.12,15.0
2019-09-09,151.770004,113.190002,15.26,15.27
2019-09-10,151.919998,112.580002,15.28,15.2
2019-09-11,153.160004,112.599998,15.17,14.61
2019-09-12,153.619995,112.419998,15.11,14.22
2019-09-13,153.470001,111.75,15.11,13.74
2019-09-16,152.460007,112.050003,15.78,14.67
2019-09-17,152.830002,112.220001,15.48,14.44
2019-09-18,152.809998,112.349998,15.38,13.95
2019-09-19,152.710007,112.510002,15.46,14.05
2019-09-20,152.039993,112.919998,15.48,15.32
2019-09-23,152.119995,112.970001,15.52,14.91
2019-09-24,150.710007,113.279999,15.34,17.049999
2019-09-25,151.660004,112.809998,15.25,15.96
2019-09-26,151.199997,113.0,15.25,16.07
2019-09-27,150.300003,113.139999,15.19,17.219999
2019-09-30,151.0,113.169998,15.04,16.24
2019-10-01,149.029999,113.120003,15.03,18.559999
2019-10-02,146.610001,113.199997,14.9,20.559999
2019-10-03,147.800003,113.639999,14.88,19.120001
2019-10-04,149.729996,113.82,15.0,17.040001
2019-10-07,149.139999,113.510002,14.98,17.860001
2019-10-08,146.729996,113.550003,14.97,20.280001
2019-10-09,148.080002,113.489998,15.01,18.639999
2019-10-10,149.029999,113.099998,15.11,17.57
2019-10-11,150.630005,112.730003,15.29,15.58
2019-10-14,150.490005,112.919998,15.22,14.57
2019-10-15,151.970001,112.550003,15.18,13.54
2019-10-16,151.690002,112.75,15.2,13.68
2019-10-17,152.190002,112.720001,15.26,13.79
2019-10-18,151.580002,112.800003,15.25,14.25
2019-10-21,152.570007,112.489998,15.23,14.0
2019-10-22,152.110001,112.660004,15.25,14.46
2019-10-23,152.419998,112.75,15.44,14.01
2019-10-24,152.839996,112.779999,15.52,13.71
2019-10-25,153.449997,112.620003,15.61,12.65
2019-10-28,154.380005,112.379997,15.55,13.11
2019-10-29,154.350006,112.389999,15.52,13.2
2019-10-30,154.720001,112.709999,15.42,12.33
2019-10-31,154.179993,113.150002,15.33,13.22
2019-11-01,155.830002,112.93,15.61,12.3
2019-11-04,156.399994,112.650002,15.71,12.83
2019-11-05,156.259995,112.230003,15.75,13.1
2019-11-06,156.190002,112.400002,15.58,12.62
2019-11-07,156.720001,111.870003,15.57,12.73
2019-11-08,157.160004,111.809998,15.61,12.07
2019-11-11,156.850006,111.830002,15.51,12.69
2019-11-12,157.119995,111.949997,15.52,12.68
2019-11-13,157.190002,112.150002,15.55,13.0
2019-11-14,157.350006,112.470001,15.5,13.05
2019-11-15,158.550003,112.410004,15.58,12.05
2019-11-18,158.639999,112.620003,15.42,12.46
2019-11-19,158.690002,112.699997,15.28,12.86
2019-11-20,158.190002,112.970001,15.48,12.78
2019-11-21,157.789993,112.809998,15.62,13.13
2019-11-22,158.139999,112.870003,15.61,12.34
2019-11-25,159.639999,112.980003,15.61,11.87
2019-11-26,159.979996,113.139999,15.7,11.54
2019-11-27,160.740005,113.0,15.62,11.75
2019-11-29,160.020004,112.860001,15.31,12.62
2019-12-02,158.570007,112.489998,15.29,14.91
2019-12-03,157.630005,113.0,15.3,15.96
2019-12-04,158.649994,112.809998,15.54,14.8
2019-12-05,158.880005,112.68,15.57,14.52
2019-12-06,160.289993,112.519997,15.67,13.62
2019-12-09,159.779999,112.580002,15.65,15.86
2019-12-10,159.639999,112.540001,15.72,15.68
2019-12-11,160.020004,112.839996,15.65,14.99
2019-12-12,161.330002,112.360001,15.79,13.94
2019-12-13,161.330002,112.809998,15.87,12.63
2019-12-16,162.509995,112.580002,15.98,12.14
2019-12-17,162.570007,112.589996,16.049999,12.29
2019-12-18,162.639999,112.370003,16.059999,12.58
2019-12-19,163.350006,112.300003,16.129999,12.5
2019-12-20,164.190002,112.32,16.110001,12.51
2019-12-23,164.289993,112.239998,15.86,12.61
2019-12-24,163.440002,112.379997,15.93,12.67
2019-12-26,164.229996,112.480003,16.049999,12.65
2019-12-27,164.080002,112.629997,16.08,13.43
2019-12-30,163.190002,112.629997,16.049999,14.82
2019-12-31,163.619995,112.370003,15.95,13.78
2020-01-02,164.979996,112.68,15.97,12.47
2020-01-03,163.929993,113.010002,16.16,14.02
2020-01-06,164.490005,112.919998,16.190001,13.85
2020-01-07,164.100006,112.800003,16.18,13.79
2020-01-08,164.910004,112.669998,15.94,13.45
2020-01-09,165.940002,112.790001,15.87,12.54
2020-01-10,165.460007,112.980003,15.87,12.56
2020-01-13,166.589996,112.910004,15.75,12.32
2020-01-14,166.5,113.010002,15.82,12.39
2020-01-15,166.910004,113.18,15.74,12.42
2020-01-16,168.339996,113.18,15.72,12.32
2020-01-17,168.759995,113.050003,15.77,12.1
2020-01-21,168.399994,113.370003,15.68,12.85
2020-01-22,168.5,113.43,15.47,12.91
2020-01-23,168.690002,113.580002,15.34,12.98
2020-01-24,167.089996,113.790001,15.11,14.56
2020-01-27,164.580002,114.139999,14.83,18.23
2020-01-28,166.169998,114.040001,14.9,16.280001
2020-01-29,166.059998,114.300003,14.83,16.389999
2020-01-30,166.460007,114.309998,14.7,15.49
2020-01-31,163.520004,114.650002,14.58,18.84
2020-02-03,164.960007,114.370003,14.31,17.969999
2020-02-04,167.559998,113.989998,14.33,16.049999
2020-02-05,169.210007,113.82,14.55,15.15
2020-02-06,169.679993,113.889999,14.61,14.96
2020-02-07,168.710007,114.220001,14.53,15.47
2020-02-10,169.949997,114.349998,14.4,15.04
2020-02-11,170.419998,114.209999,14.45,15.18
2020-02-12,171.490005,114.089996,14.65,13.74
2020-02-13,171.419998,114.169998,14.66,14.15
2020-02-14,171.699997,114.290001,14.65,13.68
2020-02-18,171.300003,114.440002,14.76,14.83
2020-02-19,172.169998,114.410004,14.9,14.38
2020-02-20,171.649994,114.669998,14.84,15.56
2020-02-21,169.889999,114.900002,14.78,17.08
2020-02-24,164.300003,115.269997,14.5,25.030001
2020-02-25,159.279999,115.470001,14.23,27.85
2020-02-26,158.399994,115.349998,14.09,27.559999
2020-02-27,151.460007,115.370003,13.85,39.16
2020-02-28,150.440002,116.220001,13.61,40.110001
2020-03-02,156.669998,115.940002,13.92,33.419998
2020-03-03,152.630005,116.730003,13.95,36.82
2020-03-04,158.729996,116.639999,13.96,31.99
2020-03-05,153.440002,117.0,13.81,39.619999
2020-03-06,150.589996,117.860001,13.36,41.939999
2020-03-09,138.5,117.709999,12.32,54.459999
2020-03-10,145.369995,116.379997,12.71,47.299999
2020-03-11,138.009995,114.720001,12.48,53.900002
2020-03-12,124.589996,110.129997,11.98,75.470001
2020-03-13,135.929993,111.860001,12.11,57.830002
2020-03-16,120.459999,113.730003,11.38,82.690002
2020-03-17,126.5,110.790001,11.2,75.910004
2020-03-18,119.209999,106.57,10.83,76.449997
2020-03-19,120.089996,108.949997,11.06,72.0
2020-03-20,115.190002,110.029999,10.94,66.040001
2020-03-23,111.910004,112.639999,11.07,61.59
2020-03-24,122.529999,113.57,11.31,61.669998
2020-03-25,124.220001,114.730003,11.5,63.950001
2020-03-26,131.110001,115.080002,11.46,61.0
2020-03-27,126.93,115.57,11.42,65.540001
2020-03-30,130.779999,115.68,11.39,57.080002
2020-03-31,128.910004,115.370003,11.25,53.540001
2020-04-01,122.959999,114.730003,10.93,57.060001
2020-04-02,125.519997,114.900002,11.14,50.91
2020-04-03,123.379997,114.980003,11.42,46.799999
2020-04-06,132.009995,115.540001,11.48,45.240002
2020-04-07,132.160004,115.699997,11.56,46.700001
2020-04-08,136.800003,115.809998,11.53,43.349998
2020-04-09,139.360001,117.25,11.56,41.669998
2020-04-13,137.699997,116.699997,11.76,41.169998
2020-04-14,141.880005,116.760002,11.66,37.759998
2020-04-15,138.550003,117.239998,11.42,40.84
2020-04-16,139.199997,117.389999,11.39,40.110001
2020-04-17,143.139999,117.25,11.44,38.150002
2020-04-20,140.820007,117.080002,11.25,43.830002
2020-04-21,136.449997,117.139999,10.72,45.41
2020-04-22,139.529999,117.139999,10.87,41.98
2020-04-23,139.550003,117.419998,10.84,41.380001
2020-04-24,141.630005,117.360001,10.7,35.93
2020-04-27,144.139999,116.82,10.5,33.290001
2020-04-28,143.690002,117.279999,10.51,33.57
2020-04-29,147.759995,117.360001,10.7,31.23
2020-04-30,145.839996,117.099998,10.9,34.150002
2020-05-01,141.809998,116.870003,10.76,37.189999
2020-05-04,142.350006,116.970001,10.89,35.970001
2020-05-05,143.669998,116.879997,11.17,33.610001
2020-05-06,142.880005,116.410004,10.95,34.119999
2020-05-07,144.75,116.769997,11.02,31.440001
2020-05-08,147.470001,116.459999,11.25,27.98
2020-05-11,147.490005,116.110001,11.1,27.57
2020-05-12,144.350006,116.410004,11.01,33.040001
2020-05-13,141.449997,116.599998,10.9,35.279999
2020-05-14,142.970001,116.959999,11.09,32.610001
2020-05-15,143.830002,117.029999,11.2,31.889999
2020-05-18,148.600006,116.860001,11.52,29.299999
2020-05-19,147.020004,116.989998,11.49,30.530001
2020-05-20,149.740005,117.290001,11.69,27.99
2020-05-21,148.839996,117.379997,11.64,29.530001
2020-05-22,149.259995,117.440002,11.55,28.16
2020-05-26,151.339996,117.25,11.67,28.01
2020-05-27,153.729996,117.419998,11.52,27.620001
2020-05-28,153.199997,117.339996,11.58,28.59
2020-05-29,153.710007,117.650002,11.78,27.51
2020-06-01,154.75,117.370003,11.85,28.23
2020-06-02,155.919998,117.470001,11.98,26.84
2020-06-03,158.350006,117.18,11.98,25.66
2020-06-04,157.850006,116.830002,12.08,25.809999
2020-06-05,161.899994,116.900002,12.32,24.52
2020-06-08,164.100006,117.029999,12.24,25.809999
2020-06-09,162.600006,117.18,12.28,27.57
2020-06-10,161.389999,117.660004,12.36,27.57
2020-06-11,151.869995,117.459999,11.96,40.790001
2020-06-12,153.970001,117.580002,12.01,36.09
2020-06-15,155.619995,117.970001,12.12,34.400002
2020-06-16,158.610001,117.739998,12.22,33.669998
2020-06-17,157.839996,117.639999,12.16,33.470001
2020-06-18,157.970001,117.760002,12.23,32.939999
2020-06-19,157.080002,117.800003,12.33,35.119999
2020-06-22,158.169998,117.769997,12.46,31.77
2020-06-23,158.789993,117.75,12.4,31.370001
2020-06-24,154.479996,117.730003,12.09,33.84
2020-06-25,155.639999,117.870003,12.2,32.220001
2020-06-26,152.020004,118.010002,12.05,34.73
2020-06-29,154.25,118.110001,12.25,31.780001
2020-06-30,156.529999,118.209999,12.31,30.43
2020-07-01,157.440002,118.050003,12.41,28.620001
2020-07-02,158.070007,118.190002,12.46,27.68
2020-07-06,160.559998,118.18,12.56,27.940001
2020-07-07,158.929993,118.360001,12.57,29.43
2020-07-08,160.229996,118.32,12.73,28.08
2020-07-09,159.240005,118.629997,12.58,29.26
2020-07-10,160.949997,118.489998,12.66,27.290001
2020-07-13,159.210007,118.480003,12.53,32.189999
2020-07-14,161.300003,118.669998,12.59,29.52
2020-07-15,163.300003,118.68,12.74,27.76
2020-07-16,162.570007,118.760002,12.64,28.0
2020-07-17,163.190002,118.879997,12.66,25.68
2020-07-20,164.440002,119.010002,12.65,24.459999
2020-07-21,164.910004,119.080002,12.83,24.84
2020-07-22,165.770004,119.18,12.91,24.32
2020-07-23,163.960007,119.32,12.88,26.08
2020-07-24,162.690002,119.279999,12.9,25.84
